transaction_id,customer_id,transaction_amount,payment_method,failure_type,customer_segment,previous_failures,customer_lifetime_value,days_since_last_purchase,retry_count,account_age_days,website_visits_last_30_days,cart_additions_last_30_days,recovery_probability,recovered,recovered_revenue,recovery_method,severity_score
TXN100209,CUST14742,804.69,upi,card_declined,premium,3,16309.64,221,1,294,4,1,0.51,0,0.0,customer_outreach,74
TXN100210,CUST16229,2053.93,wallet,network_error,regular,4,21783.42,287,2,177,3,0,0.525,0,0.0,smart_retry,78
TXN100211,CUST16505,173.97,credit_card,gateway_error,premium,1,8213.32,40,2,1209,2,1,0.79,0,0.0,smart_retry,68
TXN100212,CUST17033,847.4,wallet,gateway_error,new,2,11920.55,214,2,265,4,2,0.69,1,847.4,smart_retry,68
TXN100213,CUST16636,2999.5,credit_card,expired_card,regular,0,4406.67,317,3,1733,3,0,0.475,0,0.0,alternative_payment,62
TXN100214,CUST15928,1774.96,credit_card,gateway_error,new,0,5374.54,125,3,1236,2,0,0.64,1,1774.96,smart_retry,62
TXN100215,CUST16560,207.37,wallet,card_declined,regular,2,6954.73,159,2,483,7,1,0.4,0,0.0,customer_outreach,68
TXN100216,CUST12754,1698.26,credit_card,authentication_failed,regular,0,13009.71,272,4,427,1,0,0.305,1,1698.26,customer_outreach,66
TXN100217,CUST15724,269.07,upi,network_error,at_risk,1,9941.36,331,1,513,4,3,0.61,1,269.07,smart_retry,59
TXN100218,CUST11684,847.86,debit_card,expired_card,regular,0,7018.47,309,1,1586,4,6,0.67,1,847.86,alternative_payment,54
TXN100219,CUST11234,713.1,debit_card,network_error,regular,0,5022.85,289,4,949,6,1,0.655,1,713.1,smart_retry,66
TXN100220,CUST19248,941.89,wallet,expired_card,new,2,11767.38,322,2,339,1,0,0.445,1,941.89,alternative_payment,68
TXN100221,CUST17205,540.29,credit_card,gateway_error,regular,2,7153.4,156,2,1241,3,2,0.645,1,540.29,smart_retry,68
TXN100222,CUST10920,434.6,upi,authentication_failed,premium,0,6546.45,237,3,107,9,2,0.665,1,434.6,customer_outreach,67
TXN100223,CUST10932,688.27,upi,expired_card,premium,2,9187.91,47,4,1246,9,0,0.605,0,0.0,alternative_payment,81
TXN100224,CUST18307,588.94,net_banking,gateway_error,regular,2,11824.45,22,3,1891,0,0,0.51,1,588.94,smart_retry,72
TXN100225,CUST19366,486.5,debit_card,expired_card,regular,1,13142.58,257,1,1991,3,1,0.545,1,486.5,alternative_payment,59
TXN100226,CUST11013,670.02,net_banking,card_declined,new,2,2314.43,176,0,1063,7,1,0.51,0,0.0,alternative_payment,60
TXN100227,CUST12827,2686.95,credit_card,insufficient_funds,new,0,2993.31,225,4,1100,2,1,0.325,0,0.0,payment_plan,66
TXN100228,CUST15962,841.7,upi,expired_card,regular,2,14031.43,174,4,137,7,1,0.45,0,0.0,alternative_payment,76
TXN100229,CUST15482,426.98,credit_card,expired_card,premium,1,8025.1,348,3,611,3,0,0.59,0,0.0,alternative_payment,72
TXN100230,CUST14128,201.8,wallet,insufficient_funds,regular,2,9501.06,299,1,1907,6,1,0.405,0,0.0,customer_outreach,64
TXN100231,CUST15082,1717.55,net_banking,insufficient_funds,regular,0,1046.6,44,2,1174,4,0,0.34,1,1717.55,customer_outreach,58
TXN100232,CUST15381,2419.44,debit_card,network_error,new,2,15622.14,351,4,221,4,4,0.66,1,2419.44,smart_retry,76
TXN100233,CUST16937,743.24,wallet,expired_card,premium,2,9728.95,159,1,1977,4,1,0.675,0,0.0,alternative_payment,69
TXN100234,CUST13509,854.42,upi,gateway_error,regular,1,9898.71,71,1,188,10,1,0.8,1,854.42,smart_retry,59
TXN100235,CUST14846,1459.25,credit_card,authentication_failed,new,3,15110.56,270,0,1385,4,0,0.435,1,1459.25,customer_outreach,65
TXN100236,CUST15517,1054.49,wallet,insufficient_funds,regular,0,11659.03,79,1,400,4,1,0.445,1,1054.49,payment_plan,54
TXN100237,CUST17170,1509.92,credit_card,gateway_error,regular,1,5319.7,122,3,1280,2,0,0.575,1,1509.92,smart_retry,67
TXN100238,CUST14668,1400.76,net_banking,insufficient_funds,regular,1,15489.01,159,3,1881,4,1,0.33,0,0.0,payment_plan,67
TXN100239,CUST16026,571.57,wallet,gateway_error,regular,1,3356.2,145,3,1059,3,1,0.615,1,571.57,smart_retry,67
TXN100240,CUST18641,530.73,net_banking,insufficient_funds,new,0,21777.86,310,1,1817,6,1,0.505,1,530.73,customer_outreach,54
TXN100241,CUST10854,788.71,net_banking,expired_card,regular,1,2132.9,53,4,1773,3,1,0.425,1,788.71,alternative_payment,71
TXN100242,CUST12042,330.29,upi,card_declined,new,1,3852.17,140,3,1884,3,3,0.415,0,0.0,alternative_payment,67
TXN100243,CUST12414,1038.78,net_banking,card_declined,at_risk,0,9400.84,114,3,1841,4,1,0.235,0,0.0,human_escalation,62
TXN100244,CUST15727,1867.22,credit_card,gateway_error,premium,1,27732.09,258,2,512,4,3,0.87,1,1867.22,smart_retry,68
TXN100245,CUST16326,2166.26,credit_card,expired_card,regular,1,20654.16,164,0,1748,6,2,0.655,1,2166.26,alternative_payment,55
TXN100246,CUST15493,625.25,debit_card,insufficient_funds,premium,2,7239.14,242,1,1584,3,1,0.51,0,0.0,customer_outreach,69
TXN100247,CUST17349,1853.62,wallet,card_declined,at_risk,0,3719.73,10,2,471,3,0,0.235,0,0.0,human_escalation,58
TXN100248,CUST12449,604.54,wallet,network_error,regular,0,4165.29,217,0,1619,4,5,0.86,1,604.54,smart_retry,50
TXN100249,CUST14720,2754.7,debit_card,expired_card,premium,2,13975.65,123,3,1338,5,3,0.66,1,2754.7,alternative_payment,77
TXN100250,CUST17489,1881.76,credit_card,card_declined,new,1,3590.84,256,4,1127,4,1,0.34,0,0.0,smart_retry,71
TXN100251,CUST18443,700.12,wallet,insufficient_funds,new,2,8129.66,150,3,33,4,0,0.3,0,0.0,customer_outreach,72
TXN100252,CUST13941,1560.49,wallet,gateway_error,regular,3,3529.5,343,0,1102,3,1,0.665,1,1560.49,smart_retry,65
TXN100253,CUST15908,1499.99,credit_card,authentication_failed,regular,1,12554.22,260,4,71,6,1,0.37,0,0.0,customer_outreach,71
TXN100254,CUST16397,1392.51,net_banking,card_declined,regular,4,6305.49,192,2,1560,3,1,0.27,0,0.0,human_escalation,78
TXN100255,CUST10266,2067.88,upi,card_declined,regular,1,16894.84,337,0,1610,1,0,0.4,1,2067.88,alternative_payment,55
TXN100256,CUST15447,691.44,debit_card,card_declined,regular,0,2960.74,174,1,1730,3,0,0.425,0,0.0,alternative_payment,54
TXN100257,CUST17612,679.23,net_banking,network_error,regular,3,4634.15,70,0,1496,5,1,0.695,1,679.23,smart_retry,65
TXN100258,CUST17498,567.35,credit_card,expired_card,regular,1,8678.03,103,0,676,3,1,0.585,1,567.35,alternative_payment,55
TXN100259,CUST15080,191.5,wallet,gateway_error,at_risk,0,9973.22,279,3,548,3,2,0.525,1,191.5,smart_retry,62
TXN100260,CUST10599,1316.08,debit_card,expired_card,regular,3,33087.02,25,2,589,5,1,0.465,0,0.0,alternative_payment,73
TXN100261,CUST12039,916.71,upi,gateway_error,new,2,17198.15,226,3,724,2,1,0.595,0,0.0,smart_retry,72
TXN100262,CUST13060,323.84,net_banking,network_error,regular,0,13303.32,266,2,1670,2,1,0.675,0,0.0,smart_retry,58
TXN100263,CUST11353,2535.4,net_banking,card_declined,regular,0,17578.03,93,4,631,3,2,0.355,0,0.0,customer_outreach,66
TXN100264,CUST11680,1476.21,credit_card,expired_card,regular,3,25968.98,157,3,1264,4,0,0.385,1,1476.21,alternative_payment,77
TXN100265,CUST16981,1382.16,debit_card,network_error,regular,2,9646.96,229,0,1518,5,0,0.705,1,1382.16,smart_retry,60
TXN100266,CUST15776,540.09,wallet,gateway_error,regular,0,4325.1,30,0,1404,4,1,0.785,0,0.0,smart_retry,50
TXN100267,CUST16655,2253.9,upi,authentication_failed,new,0,13061.53,348,1,1981,5,0,0.515,0,0.0,customer_outreach,54
TXN100268,CUST10510,1481.91,debit_card,authentication_failed,regular,0,2714.3,225,0,288,5,1,0.55,1,1481.91,customer_outreach,50
TXN100269,CUST11101,1376.46,debit_card,network_error,regular,0,2317.3,197,4,96,9,1,0.7,1,1376.46,smart_retry,66
TXN100270,CUST19913,1793.48,debit_card,network_error,regular,2,13226.47,190,2,939,1,0,0.565,1,1793.48,smart_retry,68
TXN100271,CUST11259,2415.39,wallet,insufficient_funds,regular,1,5023.82,204,2,1360,2,2,0.365,0,0.0,customer_outreach,63
TXN100272,CUST14089,1410.11,credit_card,card_declined,new,3,19395.27,256,4,822,6,3,0.35,0,0.0,alternative_payment,81
TXN100273,CUST11929,1646.79,upi,expired_card,new,1,16451.72,110,4,614,5,1,0.485,1,1646.79,alternative_payment,71
TXN100274,CUST18047,467.5,debit_card,card_declined,premium,0,16221.71,38,3,383,5,1,0.55,1,467.5,customer_outreach,67
TXN100275,CUST17292,1540.71,credit_card,network_error,at_risk,4,23498.54,164,2,1483,3,0,0.375,1,1540.71,smart_retry,78
TXN100276,CUST11063,3432.55,wallet,authentication_failed,regular,1,28521.57,154,1,1487,1,0,0.39,0,0.0,customer_outreach,59
TXN100277,CUST12852,525.89,upi,authentication_failed,regular,2,13335.29,103,1,514,4,3,0.475,1,525.89,customer_outreach,64
TXN100278,CUST18094,974.01,credit_card,expired_card,regular,0,5498.87,189,3,1675,6,0,0.52,1,974.01,alternative_payment,62
TXN100279,CUST19038,356.23,debit_card,authentication_failed,new,0,6736.34,34,2,845,3,2,0.495,1,356.23,customer_outreach,58
TXN100280,CUST17842,501.66,wallet,gateway_error,new,0,3520.52,295,0,286,2,1,0.785,1,501.66,smart_retry,50
TXN100281,CUST15194,856.96,credit_card,gateway_error,regular,1,10568.7,265,2,292,1,1,0.625,1,856.96,smart_retry,63
TXN100282,CUST19032,868.04,wallet,insufficient_funds,new,1,10310.17,67,3,1059,3,0,0.32,0,0.0,payment_plan,67
TXN100283,CUST12034,1988.24,wallet,insufficient_funds,regular,0,5220.6,83,2,1944,7,4,0.525,1,1988.24,payment_plan,58
TXN100284,CUST15669,3316.79,wallet,expired_card,new,1,7632.76,129,1,1330,5,1,0.605,1,3316.79,alternative_payment,59
TXN100285,CUST19024,3780.79,upi,insufficient_funds,regular,2,29755.44,315,4,221,4,0,0.23,0,0.0,payment_plan,76
TXN100286,CUST19696,738.69,wallet,insufficient_funds,regular,1,5264.29,320,4,721,6,0,0.295,0,0.0,payment_plan,71
TXN100287,CUST10464,1423.7,credit_card,card_declined,at_risk,0,11785.82,296,2,1363,4,0,0.25,0,0.0,human_escalation,58
TXN100288,CUST13453,1329.45,wallet,gateway_error,regular,2,10939.92,16,3,1850,2,2,0.59,1,1329.45,smart_retry,72
TXN100289,CUST18938,715.85,upi,network_error,at_risk,2,4508.35,248,1,1678,4,2,0.55,0,0.0,smart_retry,64
TXN100290,CUST16653,742.79,upi,gateway_error,premium,2,3334.23,31,1,930,2,0,0.77,1,742.79,smart_retry,69
TXN100291,CUST16809,2391.71,net_banking,gateway_error,regular,0,6802.71,311,1,670,1,0,0.675,1,2391.71,smart_retry,54
TXN100292,CUST15231,757.19,upi,gateway_error,premium,1,10547.11,190,4,1180,4,0,0.715,0,0.0,smart_retry,76
TXN100293,CUST11739,1790.33,upi,insufficient_funds,regular,2,3312.24,137,3,537,1,2,0.275,0,0.0,payment_plan,72
TXN100294,CUST11586,966.27,credit_card,expired_card,at_risk,3,7697.49,316,3,538,8,1,0.32,1,966.27,alternative_payment,77
TXN100295,CUST12616,1938.04,upi,authentication_failed,new,2,26321.37,98,1,1050,2,0,0.4,1,1938.04,customer_outreach,64
TXN100296,CUST18433,1662.89,net_banking,gateway_error,new,0,6957.65,255,0,214,1,1,0.77,0,0.0,smart_retry,50
TXN100297,CUST16442,1159.08,wallet,gateway_error,at_risk,0,740.33,111,4,752,8,0,0.47,0,0.0,smart_retry,66
TXN100298,CUST10797,591.82,credit_card,expired_card,regular,3,32790.38,335,3,615,3,0,0.37,0,0.0,alternative_payment,77
TXN100299,CUST18793,2428.44,credit_card,card_declined,regular,0,6587.42,136,2,1594,4,1,0.425,0,0.0,customer_outreach,58
TXN100300,CUST15995,1187.79,credit_card,gateway_error,premium,2,3615.8,288,1,772,8,2,0.91,1,1187.79,smart_retry,69
TXN100301,CUST19064,562.13,upi,card_declined,regular,1,7497.35,231,4,602,3,1,0.295,0,0.0,human_escalation,71
TXN100302,CUST11946,1296.65,debit_card,card_declined,regular,0,3000.67,174,4,1952,7,0,0.365,1,1296.65,customer_outreach,66
TXN100303,CUST12363,408.16,debit_card,authentication_failed,regular,1,6720.16,257,0,122,6,1,0.53,1,408.16,customer_outreach,55
TXN100304,CUST10637,1049.03,debit_card,network_error,regular,2,4100.66,243,4,965,5,1,0.57,0,0.0,smart_retry,76
TXN100305,CUST12440,1364.37,wallet,authentication_failed,premium,0,38783.09,314,2,362,5,1,0.62,1,1364.37,customer_outreach,63
TXN100306,CUST16438,1304.19,wallet,network_error,new,2,3922.14,304,2,1068,6,0,0.67,1,1304.19,smart_retry,68
TXN100307,CUST18351,547.28,wallet,gateway_error,new,2,1940.0,154,3,1700,2,1,0.555,1,547.28,smart_retry,72
TXN100308,CUST10272,409.77,upi,expired_card,regular,3,10480.53,214,4,660,9,2,0.47,1,409.77,alternative_payment,81
TXN100309,CUST10436,2393.1,wallet,gateway_error,regular,1,9066.01,336,4,1212,5,1,0.605,1,2393.1,smart_retry,71
TXN100310,CUST13728,2921.82,credit_card,authentication_failed,regular,1,4657.71,269,4,1616,6,2,0.395,0,0.0,customer_outreach,71
TXN100311,CUST16229,473.17,debit_card,network_error,regular,1,12809.11,294,0,420,2,1,0.72,0,0.0,smart_retry,55
TXN100312,CUST10310,966.54,net_banking,expired_card,regular,0,4426.51,212,1,870,0,2,0.56,1,966.54,alternative_payment,54
TXN100313,CUST18221,1509.12,wallet,gateway_error,new,2,6084.97,32,1,1092,2,0,0.65,1,1509.12,smart_retry,64
TXN100314,CUST13397,1034.84,wallet,expired_card,at_risk,1,7863.16,245,4,801,6,1,0.32,0,0.0,alternative_payment,71
TXN100315,CUST15140,1452.4,debit_card,gateway_error,at_risk,0,11802.13,176,4,755,3,1,0.46,1,1452.4,smart_retry,66
TXN100316,CUST14331,165.75,wallet,gateway_error,regular,1,6003.77,127,2,1172,5,0,0.66,1,165.75,smart_retry,63
TXN100317,CUST14890,517.84,debit_card,expired_card,new,1,1995.27,361,1,1443,1,1,0.505,0,0.0,alternative_payment,59
TXN100318,CUST18011,1541.03,upi,gateway_error,regular,1,6244.96,141,2,279,3,3,0.705,1,1541.03,smart_retry,63
TXN100319,CUST19395,660.42,wallet,gateway_error,new,1,23493.05,203,2,1985,2,4,0.745,0,0.0,smart_retry,63
TXN100320,CUST12399,913.99,upi,card_declined,regular,1,1880.35,41,2,1922,4,3,0.4,1,913.99,customer_outreach,63
TXN100321,CUST14201,1687.9,net_banking,insufficient_funds,regular,0,4539.64,276,2,1940,2,3,0.425,1,1687.9,customer_outreach,58
TXN100322,CUST12249,3241.19,credit_card,authentication_failed,new,2,27408.02,123,1,133,4,2,0.48,0,0.0,customer_outreach,64
TXN100323,CUST18700,1318.75,debit_card,network_error,regular,1,3676.44,52,3,706,5,0,0.62,1,1318.75,smart_retry,67
TXN100324,CUST17739,546.72,credit_card,network_error,new,1,37389.13,3,4,1932,3,2,0.63,1,546.72,smart_retry,71
TXN100325,CUST12587,370.71,net_banking,network_error,at_risk,2,18901.24,244,3,1362,9,0,0.495,0,0.0,smart_retry,72
TXN100326,CUST13267,1676.09,upi,expired_card,regular,2,3261.2,31,0,1365,5,0,0.555,0,0.0,alternative_payment,60
TXN100327,CUST19406,1274.67,debit_card,authentication_failed,new,0,13591.39,20,1,885,4,1,0.525,1,1274.67,customer_outreach,54
TXN100328,CUST12880,1114.5,credit_card,gateway_error,new,3,6371.79,96,2,1825,2,1,0.6,1,1114.5,smart_retry,73
TXN100329,CUST10613,912.44,credit_card,expired_card,regular,0,4938.13,55,2,612,7,0,0.575,1,912.44,alternative_payment,58
TXN100330,CUST17444,3260.56,wallet,authentication_failed,regular,1,3803.19,69,4,988,2,2,0.335,1,3260.56,customer_outreach,71
TXN100331,CUST14470,1096.55,debit_card,card_declined,regular,2,19277.08,235,2,1501,1,1,0.31,1,1096.55,smart_retry,68
TXN100332,CUST10230,904.67,upi,expired_card,regular,1,6686.71,99,1,1281,3,0,0.52,1,904.67,alternative_payment,59
TXN100333,CUST16643,2362.13,net_banking,authentication_failed,regular,0,50147.38,206,0,408,3,1,0.52,1,2362.13,customer_outreach,50
TXN100334,CUST12303,1888.64,net_banking,expired_card,at_risk,3,9809.08,4,2,815,5,1,0.315,0,0.0,alternative_payment,73
TXN100335,CUST13858,562.76,net_banking,expired_card,at_risk,1,21676.86,155,4,1510,5,2,0.33,0,0.0,alternative_payment,71
TXN100336,CUST19386,1154.1,credit_card,expired_card,regular,0,1475.88,355,1,157,5,1,0.57,1,1154.1,alternative_payment,54
TXN100337,CUST11936,691.69,net_banking,expired_card,regular,1,38661.8,352,4,1920,7,1,0.485,0,0.0,alternative_payment,71
TXN100338,CUST15095,530.31,credit_card,network_error,at_risk,1,6081.68,152,2,1288,3,1,0.505,0,0.0,smart_retry,63
TXN100339,CUST13618,645.13,debit_card,insufficient_funds,regular,2,8625.81,233,4,795,2,1,0.225,0,0.0,customer_outreach,76
TXN100340,CUST18998,2396.13,net_banking,authentication_failed,new,0,10443.32,112,1,1423,6,2,0.58,0,0.0,customer_outreach,54
TXN100341,CUST19761,1026.7,credit_card,authentication_failed,regular,1,5463.16,361,2,189,5,1,0.435,1,1026.7,customer_outreach,63
TXN100342,CUST19243,707.19,credit_card,card_declined,new,1,5869.58,259,1,1202,2,1,0.43,0,0.0,alternative_payment,59
TXN100343,CUST12455,738.94,debit_card,expired_card,new,3,7617.65,227,0,1423,9,0,0.61,0,0.0,alternative_payment,65
TXN100344,CUST13365,474.66,wallet,gateway_error,premium,0,10241.18,262,3,1686,5,1,0.83,1,474.66,smart_retry,67
TXN100345,CUST10911,803.94,net_banking,insufficient_funds,regular,0,2968.74,234,4,148,5,1,0.34,0,0.0,customer_outreach,66
TXN100346,CUST15049,3301.79,credit_card,gateway_error,regular,3,36968.85,2,1,1214,1,0,0.57,1,3301.79,smart_retry,69
TXN100347,CUST11196,839.09,credit_card,gateway_error,regular,2,9005.06,33,4,153,1,0,0.485,0,0.0,smart_retry,76
TXN100348,CUST11130,378.25,net_banking,card_declined,regular,2,8916.69,93,1,1598,4,0,0.37,1,378.25,alternative_payment,64
TXN100349,CUST16887,531.77,upi,gateway_error,regular,1,33394.09,194,3,194,1,0,0.56,1,531.77,smart_retry,67
TXN100350,CUST18835,1178.21,debit_card,network_error,new,1,12160.36,61,1,1130,2,0,0.685,0,0.0,smart_retry,59
TXN100351,CUST16439,1529.16,wallet,insufficient_funds,new,2,38105.86,115,0,1578,5,1,0.46,0,0.0,payment_plan,60
TXN100352,CUST14888,1352.8,net_banking,network_error,new,0,7717.12,218,4,806,8,1,0.715,1,1352.8,smart_retry,66
TXN100353,CUST13762,260.73,debit_card,gateway_error,regular,2,19599.44,142,1,1949,3,4,0.735,1,260.73,smart_retry,64
TXN100354,CUST11848,964.24,credit_card,network_error,regular,1,42375.48,9,1,452,4,1,0.71,0,0.0,smart_retry,59
TXN100355,CUST11102,1062.24,credit_card,authentication_failed,premium,2,7127.47,307,0,531,6,0,0.62,1,1062.24,customer_outreach,65
TXN100356,CUST10724,1373.84,net_banking,gateway_error,regular,0,60430.26,112,0,316,0,1,0.725,0,0.0,smart_retry,50
TXN100357,CUST18255,1143.34,upi,insufficient_funds,new,1,6074.87,295,2,1212,3,1,0.385,1,1143.34,customer_outreach,63
TXN100358,CUST13881,1272.7,upi,insufficient_funds,at_risk,3,19138.44,267,1,876,5,0,0.18,0,0.0,customer_outreach,69
TXN100359,CUST14508,4363.81,credit_card,authentication_failed,at_risk,1,23507.42,90,3,1168,1,0,0.16,0,0.0,customer_outreach,67
TXN100360,CUST18120,697.71,credit_card,expired_card,at_risk,2,3887.41,344,3,1639,4,0,0.27,1,697.71,alternative_payment,72
TXN100361,CUST18592,4901.84,upi,network_error,regular,4,2481.07,77,2,800,2,0,0.51,0,0.0,smart_retry,78
TXN100362,CUST13012,641.91,wallet,gateway_error,regular,0,4558.33,116,2,1786,6,1,0.735,0,0.0,smart_retry,58
TXN100363,CUST12365,1577.83,net_banking,card_declined,regular,1,9414.73,214,4,1115,5,2,0.35,0,0.0,smart_retry,71
TXN100364,CUST16363,701.56,debit_card,expired_card,regular,2,1951.7,332,0,1918,3,1,0.51,0,0.0,alternative_payment,60
TXN100365,CUST17369,411.45,upi,card_declined,regular,0,3211.26,98,0,579,2,0,0.45,1,411.45,customer_outreach,50
TXN100366,CUST19911,858.11,wallet,card_declined,new,3,14383.35,97,4,1513,7,0,0.29,1,858.11,human_escalation,81
TXN100367,CUST19156,1008.5,debit_card,gateway_error,regular,4,10641.57,171,2,1989,5,1,0.58,1,1008.5,smart_retry,78
TXN100368,CUST10251,960.62,debit_card,insufficient_funds,at_risk,2,34379.4,61,3,1902,6,3,0.225,1,960.62,payment_plan,72
TXN100369,CUST19902,2420.74,debit_card,gateway_error,at_risk,2,18880.68,283,2,1618,3,3,0.52,1,2420.74,smart_retry,68
TXN100370,CUST14637,1001.0,net_banking,gateway_error,regular,2,10363.96,184,2,565,0,2,0.6,1,1001.0,smart_retry,68
TXN100371,CUST15892,1316.4,wallet,gateway_error,regular,2,1471.33,241,2,1902,3,0,0.555,0,0.0,smart_retry,68
TXN100372,CUST13328,399.52,upi,expired_card,regular,2,32751.27,289,1,1548,6,0,0.53,0,0.0,alternative_payment,64
TXN100373,CUST12390,1094.67,credit_card,expired_card,regular,2,8240.76,300,4,1504,3,3,0.44,0,0.0,alternative_payment,76
TXN100374,CUST16841,1208.48,upi,insufficient_funds,regular,2,6433.58,118,3,1196,5,0,0.285,1,1208.48,payment_plan,72
TXN100375,CUST18180,2475.87,wallet,network_error,at_risk,1,5661.36,173,2,1593,4,1,0.52,0,0.0,smart_retry,63
TXN100376,CUST18005,1352.02,net_banking,gateway_error,regular,1,8031.5,181,1,316,5,0,0.7,1,1352.02,smart_retry,59
TXN100377,CUST18954,1689.28,net_banking,insufficient_funds,at_risk,1,5206.5,278,0,1103,0,0,0.215,0,0.0,payment_plan,55
TXN100378,CUST11217,1277.94,credit_card,card_declined,regular,0,2805.58,323,1,169,6,1,0.495,0,0.0,alternative_payment,54
TXN100379,CUST12474,556.87,credit_card,insufficient_funds,regular,0,3172.3,192,0,1295,3,0,0.445,1,556.87,customer_outreach,50
TXN100380,CUST17993,1503.05,credit_card,card_declined,regular,1,5573.3,211,0,64,5,3,0.535,0,0.0,alternative_payment,55
TXN100381,CUST14501,985.53,wallet,expired_card,premium,0,9601.5,358,3,1681,4,1,0.665,1,985.53,alternative_payment,67
TXN100382,CUST12937,2806.83,credit_card,card_declined,regular,2,8209.54,124,1,1299,2,1,0.365,0,0.0,alternative_payment,64
TXN100383,CUST14135,855.06,upi,expired_card,new,0,7339.43,41,2,1994,4,2,0.61,1,855.06,alternative_payment,58
TXN100384,CUST16652,510.55,net_banking,authentication_failed,regular,0,11968.68,357,1,644,6,0,0.5,1,510.55,customer_outreach,54
TXN100385,CUST11320,583.72,credit_card,card_declined,regular,2,5895.55,194,4,1004,2,0,0.22,0,0.0,human_escalation,76
